avg_budget_topk,avg_hn_loss,avg_payload_ratio,avg_predicted_budget_ratio,avg_uploaded_params,budget_mode,round,score_mode,selected_clients,selection_details,selection_entropy,strategy,suite_tag,task_name,topk_blocks,total_encrypted_bytes_est,total_full_params,total_uploaded_params,utility_per_payload,warmup_rounds
0.0,0.0,1.0,0.0,109482240.0,fixed,1,importance,"[0, 1, 2, 3, 4]","[{'client_id': 0, 'upload_blocks': ['__ALL__'], 'budget_topk': 0, 'predicted_budget_ratio': 0.0}, {'client_id': 1, 'upload_blocks': ['__ALL__'], 'budget_topk': 0, 'predicted_budget_ratio': 0.0}, {'client_id': 2, 'upload_blocks': ['__ALL__'], 'budget_topk': 0, 'predicted_budget_ratio': 0.0}, {'client_id': 3, 'upload_blocks': ['__ALL__'], 'budget_topk': 0, 'predicted_budget_ratio': 0.0}, {'client_id': 4, 'upload_blocks': ['__ALL__'], 'budget_topk': 0, 'predicted_budget_ratio': 0.0}]",0.0,full,v6_main,num5_dir_a03_imb00_ts0_v6,0,0.0,547411200,547411200,2.9553420266501303e-09,1
14.0,0.0,1.0,0.0,109482240.0,fixed,2,importance,"[0, 1, 2, 3, 4]","[{'client_id': 0, 'upload_blocks': ['__ALL__'], 'budget_topk': 14, 'predicted_budget_ratio': 0.0}, {'client_id': 1, 'upload_blocks': ['__ALL__'], 'budget_topk': 14, 'predicted_budget_ratio': 0.0}, {'client_id': 2, 'upload_blocks': ['__ALL__'], 'budget_topk': 14, 'predicted_budget_ratio': 0.0}, {'client_id': 3, 'upload_blocks': ['__ALL__'], 'budget_topk': 14, 'predicted_budget_ratio': 0.0}, {'client_id': 4, 'upload_blocks': ['__ALL__'], 'budget_topk': 14, 'predicted_budget_ratio': 0.0}]",0.0,full,v6_main,num5_dir_a03_imb00_ts0_v6,0,0.0,547411200,547411200,2.8883004300394033e-09,1
14.0,0.0,1.0,0.0,109482240.0,fixed,3,importance,"[0, 1, 2, 3, 4]","[{'client_id': 0, 'upload_blocks': ['__ALL__'], 'budget_topk': 14, 'predicted_budget_ratio': 0.0}, {'client_id': 1, 'upload_blocks': ['__ALL__'], 'budget_topk': 14, 'predicted_budget_ratio': 0.0}, {'client_id': 2, 'upload_blocks': ['__ALL__'], 'budget_topk': 14, 'predicted_budget_ratio': 0.0}, {'client_id': 3, 'upload_blocks': ['__ALL__'], 'budget_topk': 14, 'predicted_budget_ratio': 0.0}, {'client_id': 4, 'upload_blocks': ['__ALL__'], 'budget_topk': 14, 'predicted_budget_ratio': 0.0}]",0.0,full,v6_main,num5_dir_a03_imb00_ts0_v6,0,0.0,547411200,547411200,2.7790008222902228e-09,1
14.0,0.0,1.0,0.0,109482240.0,fixed,4,importance,"[0, 1, 2, 3, 4]","[{'client_id': 0, 'upload_blocks': ['__ALL__'], 'budget_topk': 14, 'predicted_budget_ratio': 0.0}, {'client_id': 1, 'upload_blocks': ['__ALL__'], 'budget_topk': 14, 'predicted_budget_ratio': 0.0}, {'client_id': 2, 'upload_blocks': ['__ALL__'], 'budget_topk': 14, 'predicted_budget_ratio': 0.0}, {'client_id': 3, 'upload_blocks': ['__ALL__'], 'budget_topk': 14, 'predicted_budget_ratio': 0.0}, {'client_id': 4, 'upload_blocks': ['__ALL__'], 'budget_topk': 14, 'predicted_budget_ratio': 0.0}]",0.0,full,v6_main,num5_dir_a03_imb00_ts0_v6,0,0.0,547411200,547411200,2.7137663221302498e-09,1
14.0,0.0,1.0,0.0,109482240.0,fixed,5,importance,"[0, 1, 2, 3, 4]","[{'client_id': 0, 'upload_blocks': ['__ALL__'], 'budget_topk': 14, 'predicted_budget_ratio': 0.0}, {'client_id': 1, 'upload_blocks': ['__ALL__'], 'budget_topk': 14, 'predicted_budget_ratio': 0.0}, {'client_id': 2, 'upload_blocks': ['__ALL__'], 'budget_topk': 14, 'predicted_budget_ratio': 0.0}, {'client_id': 3, 'upload_blocks': ['__ALL__'], 'budget_topk': 14, 'predicted_budget_ratio': 0.0}, {'client_id': 4, 'upload_blocks': ['__ALL__'], 'budget_topk': 14, 'predicted_budget_ratio': 0.0}]",0.0,full,v6_main,num5_dir_a03_imb00_ts0_v6,0,0.0,547411200,547411200,3.055122979047392e-09,1
14.0,0.0,1.0,0.0,109482240.0,fixed,6,importance,"[0, 1, 2, 3, 4]","[{'client_id': 0, 'upload_blocks': ['__ALL__'], 'budget_topk': 14, 'predicted_budget_ratio': 0.0}, {'client_id': 1, 'upload_blocks': ['__ALL__'], 'budget_topk': 14, 'predicted_budget_ratio': 0.0}, {'client_id': 2, 'upload_blocks': ['__ALL__'], 'budget_topk': 14, 'predicted_budget_ratio': 0.0}, {'client_id': 3, 'upload_blocks': ['__ALL__'], 'budget_topk': 14, 'predicted_budget_ratio': 0.0}, {'client_id': 4, 'upload_blocks': ['__ALL__'], 'budget_topk': 14, 'predicted_budget_ratio': 0.0}]",0.0,full,v6_main,num5_dir_a03_imb00_ts0_v6,0,0.0,547411200,547411200,2.7725921090584537e-09,1
14.0,0.0,1.0,0.0,109482240.0,fixed,7,importance,"[0, 1, 2, 3, 4]","[{'client_id': 0, 'upload_blocks': ['__ALL__'], 'budget_topk': 14, 'predicted_budget_ratio': 0.0}, {'client_id': 1, 'upload_blocks': ['__ALL__'], 'budget_topk': 14, 'predicted_budget_ratio': 0.0}, {'client_id': 2, 'upload_blocks': ['__ALL__'], 'budget_topk': 14, 'predicted_budget_ratio': 0.0}, {'client_id': 3, 'upload_blocks': ['__ALL__'], 'budget_topk': 14, 'predicted_budget_ratio': 0.0}, {'client_id': 4, 'upload_blocks': ['__ALL__'], 'budget_topk': 14, 'predicted_budget_ratio': 0.0}]",0.0,full,v6_main,num5_dir_a03_imb00_ts0_v6,0,0.0,547411200,547411200,2.812974148811541e-09,1
14.0,0.0,1.0,0.0,109482240.0,fixed,8,importance,"[0, 1, 2, 3, 4]","[{'client_id': 0, 'upload_blocks': ['__ALL__'], 'budget_topk': 14, 'predicted_budget_ratio': 0.0}, {'client_id': 1, 'upload_blocks': ['__ALL__'], 'budget_topk': 14, 'predicted_budget_ratio': 0.0}, {'client_id': 2, 'upload_blocks': ['__ALL__'], 'budget_topk': 14, 'predicted_budget_ratio': 0.0}, {'client_id': 3, 'upload_blocks': ['__ALL__'], 'budget_topk': 14, 'predicted_budget_ratio': 0.0}, {'client_id': 4, 'upload_blocks': ['__ALL__'], 'budget_topk': 14, 'predicted_budget_ratio': 0.0}]",0.0,full,v6_main,num5_dir_a03_imb00_ts0_v6,0,0.0,547411200,547411200,3.1246154930062464e-09,1
14.0,0.0,1.0,0.0,109482240.0,fixed,9,importance,"[0, 1, 2, 3, 4]","[{'client_id': 0, 'upload_blocks': ['__ALL__'], 'budget_topk': 14, 'predicted_budget_ratio': 0.0}, {'client_id': 1, 'upload_blocks': ['__ALL__'], 'budget_topk': 14, 'predicted_budget_ratio': 0.0}, {'client_id': 2, 'upload_blocks': ['__ALL__'], 'budget_topk': 14, 'predicted_budget_ratio': 0.0}, {'client_id': 3, 'upload_blocks': ['__ALL__'], 'budget_topk': 14, 'predicted_budget_ratio': 0.0}, {'client_id': 4, 'upload_blocks': ['__ALL__'], 'budget_topk': 14, 'predicted_budget_ratio': 0.0}]",0.0,full,v6_main,num5_dir_a03_imb00_ts0_v6,0,0.0,547411200,547411200,3.0255480025470024e-09,1
14.0,0.0,1.0,0.0,109482240.0,fixed,10,importance,"[0, 1, 2, 3, 4]","[{'client_id': 0, 'upload_blocks': ['__ALL__'], 'budget_topk': 14, 'predicted_budget_ratio': 0.0}, {'client_id': 1, 'upload_blocks': ['__ALL__'], 'budget_topk': 14, 'predicted_budget_ratio': 0.0}, {'client_id': 2, 'upload_blocks': ['__ALL__'], 'budget_topk': 14, 'predicted_budget_ratio': 0.0}, {'client_id': 3, 'upload_blocks': ['__ALL__'], 'budget_topk': 14, 'predicted_budget_ratio': 0.0}, {'client_id': 4, 'upload_blocks': ['__ALL__'], 'budget_topk': 14, 'predicted_budget_ratio': 0.0}]",0.0,full,v6_main,num5_dir_a03_imb00_ts0_v6,0,0.0,547411200,547411200,2.941639180356692e-09,1
14.0,0.0,1.0,0.0,109482240.0,fixed,11,importance,"[0, 1, 2, 3, 4]","[{'client_id': 0, 'upload_blocks': ['__ALL__'], 'budget_topk': 14, 'predicted_budget_ratio': 0.0}, {'client_id': 1, 'upload_blocks': ['__ALL__'], 'budget_topk': 14, 'predicted_budget_ratio': 0.0}, {'client_id': 2, 'upload_blocks': ['__ALL__'], 'budget_topk': 14, 'predicted_budget_ratio': 0.0}, {'client_id': 3, 'upload_blocks': ['__ALL__'], 'budget_topk': 14, 'predicted_budget_ratio': 0.0}, {'client_id': 4, 'upload_blocks': ['__ALL__'], 'budget_topk': 14, 'predicted_budget_ratio': 0.0}]",0.0,full,v6_main,num5_dir_a03_imb00_ts0_v6,0,0.0,547411200,547411200,2.8160837111832383e-09,1
14.0,0.0,1.0,0.0,109482240.0,fixed,12,importance,"[0, 1, 2, 3, 4]","[{'client_id': 0, 'upload_blocks': ['__ALL__'], 'budget_topk': 14, 'predicted_budget_ratio': 0.0}, {'client_id': 1, 'upload_blocks': ['__ALL__'], 'budget_topk': 14, 'predicted_budget_ratio': 0.0}, {'client_id': 2, 'upload_blocks': ['__ALL__'], 'budget_topk': 14, 'predicted_budget_ratio': 0.0}, {'client_id': 3, 'upload_blocks': ['__ALL__'], 'budget_topk': 14, 'predicted_budget_ratio': 0.0}, {'client_id': 4, 'upload_blocks': ['__ALL__'], 'budget_topk': 14, 'predicted_budget_ratio': 0.0}]",0.0,full,v6_main,num5_dir_a03_imb00_ts0_v6,0,0.0,547411200,547411200,3.0772644308447126e-09,1
14.0,0.0,1.0,0.0,109482240.0,fixed,13,importance,"[0, 1, 2, 3, 4]","[{'client_id': 0, 'upload_blocks': ['__ALL__'], 'budget_topk': 14, 'predicted_budget_ratio': 0.0}, {'client_id': 1, 'upload_blocks': ['__ALL__'], 'budget_topk': 14, 'predicted_budget_ratio': 0.0}, {'client_id': 2, 'upload_blocks': ['__ALL__'], 'budget_topk': 14, 'predicted_budget_ratio': 0.0}, {'client_id': 3, 'upload_blocks': ['__ALL__'], 'budget_topk': 14, 'predicted_budget_ratio': 0.0}, {'client_id': 4, 'upload_blocks': ['__ALL__'], 'budget_topk': 14, 'predicted_budget_ratio': 0.0}]",0.0,full,v6_main,num5_dir_a03_imb00_ts0_v6,0,0.0,547411200,547411200,3.0245271426997204e-09,1
