avg_budget_topk,avg_hn_loss,avg_payload_ratio,avg_predicted_budget_ratio,avg_uploaded_params,budget_mode,round,score_mode,selected_clients,selection_details,selection_entropy,strategy,suite_tag,task_name,topk_blocks,total_encrypted_bytes_est,total_full_params,total_uploaded_params,utility_per_payload,warmup_rounds
0.0,0.0,1.0,0.0,109482240.0,fixed,1,importance,"[0, 1, 2, 3, 4]","[{'client_id': 0, 'upload_blocks': ['__ALL__'], 'budget_topk': 0, 'predicted_budget_ratio': 0.0}, {'client_id': 1, 'upload_blocks': ['__ALL__'], 'budget_topk': 0, 'predicted_budget_ratio': 0.0}, {'client_id': 2, 'upload_blocks': ['__ALL__'], 'budget_topk': 0, 'predicted_budget_ratio': 0.0}, {'client_id': 3, 'upload_blocks': ['__ALL__'], 'budget_topk': 0, 'predicted_budget_ratio': 0.0}, {'client_id': 4, 'upload_blocks': ['__ALL__'], 'budget_topk': 0, 'predicted_budget_ratio': 0.0}]",0.0,random,v6_main,num5_dir_a03_imb00_ts0_v6,3,0.0,547411200,547411200,2.9310894737888052e-09,1
3.0,0.0,0.21726351232857494,0.0,23786496.0,fixed,2,importance,"[0, 1, 2, 3, 4]","[{'client_id': 0, 'upload_blocks': ['pooler', 'encoder.layer.5', 'encoder.layer.11'], 'budget_topk': 3, 'predicted_budget_ratio': 0.0}, {'client_id': 1, 'upload_blocks': ['embeddings', 'encoder.layer.3', 'encoder.layer.7', 'pooler'], 'budget_topk': 3, 'predicted_budget_ratio': 0.0}, {'client_id': 2, 'upload_blocks': ['encoder.layer.6', 'encoder.layer.5', 'encoder.layer.3', 'pooler'], 'budget_topk': 3, 'predicted_budget_ratio': 0.0}, {'client_id': 3, 'upload_blocks': ['encoder.layer.6', 'encoder.layer.4', 'encoder.layer.8', 'pooler'], 'budget_topk': 3, 'predicted_budget_ratio': 0.0}, {'client_id': 4, 'upload_blocks': ['encoder.layer.2', 'encoder.layer.7', 'encoder.layer.1', 'pooler'], 'budget_topk': 3, 'predicted_budget_ratio': 0.0}]",2.2290512419633313,random,v6_main,num5_dir_a03_imb00_ts0_v6,3,0.0,547411200,118932480,1.3420836616621988e-08,1
3.0,0.0,0.19961418399915823,0.0,21854208.0,fixed,3,importance,"[0, 1, 2, 3, 4]","[{'client_id': 0, 'upload_blocks': ['encoder.layer.3', 'encoder.layer.1', 'encoder.layer.0', 'pooler'], 'budget_topk': 3, 'predicted_budget_ratio': 0.0}, {'client_id': 1, 'upload_blocks': ['encoder.layer.8', 'encoder.layer.11', 'encoder.layer.3', 'pooler'], 'budget_topk': 3, 'predicted_budget_ratio': 0.0}, {'client_id': 2, 'upload_blocks': ['encoder.layer.7', 'encoder.layer.10', 'encoder.layer.8', 'pooler'], 'budget_topk': 3, 'predicted_budget_ratio': 0.0}, {'client_id': 3, 'upload_blocks': ['encoder.layer.1', 'encoder.layer.3', 'encoder.layer.0', 'pooler'], 'budget_topk': 3, 'predicted_budget_ratio': 0.0}, {'client_id': 4, 'upload_blocks': ['encoder.layer.10', 'encoder.layer.0', 'encoder.layer.9', 'pooler'], 'budget_topk': 3, 'predicted_budget_ratio': 0.0}]",2.0558449546680495,random,v6_main,num5_dir_a03_imb00_ts0_v6,3,0.0,547411200,109271040,1.3551657742601945e-08,1
3.0,0.0,0.19961418399915823,0.0,21854208.0,fixed,4,importance,"[0, 1, 2, 3, 4]","[{'client_id': 0, 'upload_blocks': ['encoder.layer.4', 'encoder.layer.6', 'encoder.layer.7', 'pooler'], 'budget_topk': 3, 'predicted_budget_ratio': 0.0}, {'client_id': 1, 'upload_blocks': ['encoder.layer.0', 'encoder.layer.4', 'encoder.layer.5', 'pooler'], 'budget_topk': 3, 'predicted_budget_ratio': 0.0}, {'client_id': 2, 'upload_blocks': ['encoder.layer.4', 'encoder.layer.8', 'encoder.layer.9', 'pooler'], 'budget_topk': 3, 'predicted_budget_ratio': 0.0}, {'client_id': 3, 'upload_blocks': ['encoder.layer.2', 'encoder.layer.7', 'encoder.layer.6', 'pooler'], 'budget_topk': 3, 'predicted_budget_ratio': 0.0}, {'client_id': 4, 'upload_blocks': ['encoder.layer.6', 'encoder.layer.7', 'encoder.layer.3', 'pooler'], 'budget_topk': 3, 'predicted_budget_ratio': 0.0}]",2.0989972655348157,random,v6_main,num5_dir_a03_imb00_ts0_v6,3,0.0,547411200,109271040,1.4543136206398706e-08,1
3.0,0.0,0.2655101539756585,0.0,29068646.4,fixed,5,importance,"[0, 1, 2, 3, 4]","[{'client_id': 0, 'upload_blocks': ['embeddings', 'encoder.layer.11', 'encoder.layer.7', 'pooler'], 'budget_topk': 3, 'predicted_budget_ratio': 0.0}, {'client_id': 1, 'upload_blocks': ['embeddings', 'encoder.layer.0', 'encoder.layer.10', 'pooler'], 'budget_topk': 3, 'predicted_budget_ratio': 0.0}, {'client_id': 2, 'upload_blocks': ['pooler', 'encoder.layer.5', 'encoder.layer.10'], 'budget_topk': 3, 'predicted_budget_ratio': 0.0}, {'client_id': 3, 'upload_blocks': ['pooler', 'encoder.layer.11', 'encoder.layer.9'], 'budget_topk': 3, 'predicted_budget_ratio': 0.0}, {'client_id': 4, 'upload_blocks': ['encoder.layer.9', 'embeddings', 'encoder.layer.8', 'pooler'], 'budget_topk': 3, 'predicted_budget_ratio': 0.0}]",2.0291545628019145,random,v6_main,num5_dir_a03_imb00_ts0_v6,3,0.0,547411200,145343232,1.06961109149226e-08,1
3.0,0.0,0.1737182140226579,0.0,19019059.2,fixed,6,importance,"[0, 1, 2, 3, 4]","[{'client_id': 0, 'upload_blocks': ['encoder.layer.6', 'encoder.layer.4', 'encoder.layer.2', 'pooler'], 'budget_topk': 3, 'predicted_budget_ratio': 0.0}, {'client_id': 1, 'upload_blocks': ['encoder.layer.10', 'encoder.layer.4', 'pooler'], 'budget_topk': 3, 'predicted_budget_ratio': 0.0}, {'client_id': 2, 'upload_blocks': ['pooler', 'encoder.layer.0', 'encoder.layer.2'], 'budget_topk': 3, 'predicted_budget_ratio': 0.0}, {'client_id': 3, 'upload_blocks': ['encoder.layer.8', 'encoder.layer.2', 'encoder.layer.11', 'pooler'], 'budget_topk': 3, 'predicted_budget_ratio': 0.0}, {'client_id': 4, 'upload_blocks': ['encoder.layer.11', 'encoder.layer.1', 'encoder.layer.7', 'pooler'], 'budget_topk': 3, 'predicted_budget_ratio': 0.0}]",2.106170916196464,random,v6_main,num5_dir_a03_imb00_ts0_v6,3,0.0,547411200,95095296,1.6349081950896973e-08,1
3.0,0.0,0.18666619901090808,0.0,20436633.6,fixed,7,importance,"[0, 1, 2, 3, 4]","[{'client_id': 0, 'upload_blocks': ['encoder.layer.6', 'encoder.layer.0', 'encoder.layer.11', 'pooler'], 'budget_topk': 3, 'predicted_budget_ratio': 0.0}, {'client_id': 1, 'upload_blocks': ['encoder.layer.4', 'encoder.layer.7', 'encoder.layer.6', 'pooler'], 'budget_topk': 3, 'predicted_budget_ratio': 0.0}, {'client_id': 2, 'upload_blocks': ['encoder.layer.0', 'encoder.layer.3', 'encoder.layer.7', 'pooler'], 'budget_topk': 3, 'predicted_budget_ratio': 0.0}, {'client_id': 3, 'upload_blocks': ['encoder.layer.3', 'encoder.layer.10', 'encoder.layer.0', 'pooler'], 'budget_topk': 3, 'predicted_budget_ratio': 0.0}, {'client_id': 4, 'upload_blocks': ['encoder.layer.7', 'encoder.layer.4', 'pooler'], 'budget_topk': 3, 'predicted_budget_ratio': 0.0}]",1.955083906656397,random,v6_main,num5_dir_a03_imb00_ts0_v6,3,0.0,547411200,102183168,1.4913145063240948e-08,1
3.0,0.0,0.19961418399915823,0.0,21854208.0,fixed,8,importance,"[0, 1, 2, 3, 4]","[{'client_id': 0, 'upload_blocks': ['encoder.layer.2', 'encoder.layer.11', 'encoder.layer.8', 'pooler'], 'budget_topk': 3, 'predicted_budget_ratio': 0.0}, {'client_id': 1, 'upload_blocks': ['encoder.layer.7', 'encoder.layer.8', 'encoder.layer.3', 'pooler'], 'budget_topk': 3, 'predicted_budget_ratio': 0.0}, {'client_id': 2, 'upload_blocks': ['encoder.layer.6', 'encoder.layer.0', 'encoder.layer.8', 'pooler'], 'budget_topk': 3, 'predicted_budget_ratio': 0.0}, {'client_id': 3, 'upload_blocks': ['encoder.layer.11', 'encoder.layer.5', 'encoder.layer.4', 'pooler'], 'budget_topk': 3, 'predicted_budget_ratio': 0.0}, {'client_id': 4, 'upload_blocks': ['encoder.layer.8', 'encoder.layer.2', 'encoder.layer.3', 'pooler'], 'budget_topk': 3, 'predicted_budget_ratio': 0.0}]",2.1081697690435037,random,v6_main,num5_dir_a03_imb00_ts0_v6,3,0.0,547411200,109271040,1.4123908116869396e-08,1
3.0,0.0,0.2478608256462418,0.0,27136358.4,fixed,9,importance,"[0, 1, 2, 3, 4]","[{'client_id': 0, 'upload_blocks': ['encoder.layer.1', 'encoder.layer.2', 'pooler'], 'budget_topk': 3, 'predicted_budget_ratio': 0.0}, {'client_id': 1, 'upload_blocks': ['embeddings', 'encoder.layer.8', 'encoder.layer.9', 'pooler'], 'budget_topk': 3, 'predicted_budget_ratio': 0.0}, {'client_id': 2, 'upload_blocks': ['encoder.layer.3', 'encoder.layer.6', 'encoder.layer.0', 'pooler'], 'budget_topk': 3, 'predicted_budget_ratio': 0.0}, {'client_id': 3, 'upload_blocks': ['encoder.layer.0', 'encoder.layer.9', 'encoder.layer.1', 'pooler'], 'budget_topk': 3, 'predicted_budget_ratio': 0.0}, {'client_id': 4, 'upload_blocks': ['encoder.layer.1', 'embeddings', 'encoder.layer.0', 'pooler'], 'budget_topk': 3, 'predicted_budget_ratio': 0.0}]",2.02804676776697,random,v6_main,num5_dir_a03_imb00_ts0_v6,3,0.0,547411200,135681792,1.1619131091510457e-08,1
3.0,0.0,0.17371821402265794,0.0,19019059.2,fixed,10,importance,"[0, 1, 2, 3, 4]","[{'client_id': 0, 'upload_blocks': ['encoder.layer.10', 'encoder.layer.7', 'encoder.layer.9', 'pooler'], 'budget_topk': 3, 'predicted_budget_ratio': 0.0}, {'client_id': 1, 'upload_blocks': ['encoder.layer.5', 'encoder.layer.10', 'encoder.layer.7', 'pooler'], 'budget_topk': 3, 'predicted_budget_ratio': 0.0}, {'client_id': 2, 'upload_blocks': ['encoder.layer.3', 'encoder.layer.7', 'encoder.layer.2', 'pooler'], 'budget_topk': 3, 'predicted_budget_ratio': 0.0}, {'client_id': 3, 'upload_blocks': ['pooler', 'encoder.layer.2', 'encoder.layer.9'], 'budget_topk': 3, 'predicted_budget_ratio': 0.0}, {'client_id': 4, 'upload_blocks': ['encoder.layer.8', 'encoder.layer.5', 'pooler'], 'budget_topk': 3, 'predicted_budget_ratio': 0.0}]",1.9521382094073652,random,v6_main,num5_dir_a03_imb00_ts0_v6,3,0.0,547411200,95095296,1.563330046491738e-08,1
